prompt,model,model_id,diagnosis,inferred_diagnosis,template,split_count,image_path,reference_image_paths,ssim,color_similarity,shape_similarity,performance
"ultra photorealistic ISIC-style dermoscopic close-up photograph of a single benign keratosis skin lesion on real human skin, taken with a contact polarized dermatoscope using immersion fluid, lesion occupying about one third of the frame on a light pink skin background, full lesion visible and slightly off-center, fine body hairs crossing the lesion and surrounding skin, subtle surface reflections from the dermatoscope contact plate, even soft clinical lighting with no harsh shadows, razor-sharp focus over the entire lesion, natural skin texture and pores clearly visible, realistic color range from light pink to dark brown and black, irregular pigment network and internal structures clearly defined, unedited hospital dermatology research image, no artistic style, no filters, clear skin, no hairs",sd3.5,stabilityai/stable-diffusion-3.5-large,bkl,bkl,template_2,15,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_140.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_140_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_140_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_140_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_140_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_140_4.png']",0.5675774597389619,0.04633554383416354,0.022612731169195176,"{'total_time_seconds': 8010.906993865967, 'seconds_per_image': 534.0604662577312, 'avg_power_watts': 59.44527923028655, 'peak_power_watts': 66.31, 'total_energy_wh': 132.28072309394938, 'energy_per_image_wh': 8.818714872929958}"
"ultra photorealistic ISIC-style dermoscopic close-up photograph of a single benign keratosis skin lesion on real human skin, taken with a contact polarized dermatoscope using immersion fluid, lesion occupying about one third of the frame on a light pink skin background, full lesion visible and slightly off-center, fine body hairs crossing the lesion and surrounding skin, subtle surface reflections from the dermatoscope contact plate, even soft clinical lighting with no harsh shadows, razor-sharp focus over the entire lesion, natural skin texture and pores clearly visible, realistic color range from light pink to dark brown and black, irregular pigment network and internal structures clearly defined, unedited hospital dermatology research image, no artistic style, no filters, clear skin, no hairs",sd3.5,stabilityai/stable-diffusion-3.5-large,bkl,bkl,template_2,15,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_141.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_141_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_141_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_141_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_141_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_141_4.png']",0.3936200920388746,0.0011245271596804613,0.01821266089851074,"{'total_time_seconds': 8010.906993865967, 'seconds_per_image': 534.0604662577312, 'avg_power_watts': 59.44527923028655, 'peak_power_watts': 66.31, 'total_energy_wh': 132.28072309394938, 'energy_per_image_wh': 8.818714872929958}"
"ultra photorealistic ISIC-style dermoscopic close-up photograph of a single benign keratosis skin lesion on real human skin, taken with a contact polarized dermatoscope using immersion fluid, lesion occupying about one third of the frame on a light pink skin background, full lesion visible and slightly off-center, fine body hairs crossing the lesion and surrounding skin, subtle surface reflections from the dermatoscope contact plate, even soft clinical lighting with no harsh shadows, razor-sharp focus over the entire lesion, natural skin texture and pores clearly visible, realistic color range from light pink to dark brown and black, irregular pigment network and internal structures clearly defined, unedited hospital dermatology research image, no artistic style, no filters, clear skin, no hairs",sd3.5,stabilityai/stable-diffusion-3.5-large,bkl,bkl,template_2,15,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_142.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_142_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_142_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_142_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_142_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_142_4.png']",0.6423292097907335,0.0,0.013582636425767531,"{'total_time_seconds': 8010.906993865967, 'seconds_per_image': 534.0604662577312, 'avg_power_watts': 59.44527923028655, 'peak_power_watts': 66.31, 'total_energy_wh': 132.28072309394938, 'energy_per_image_wh': 8.818714872929958}"
"ultra photorealistic ISIC-style dermoscopic close-up photograph of a single basal cell carcinoma skin lesion on real human skin, taken with a contact polarized dermatoscope using immersion fluid, lesion occupying about one third of the frame on a light pink skin background, full lesion visible and slightly off-center, fine body hairs crossing the lesion and surrounding skin, subtle surface reflections from the dermatoscope contact plate, even soft clinical lighting with no harsh shadows, razor-sharp focus over the entire lesion, natural skin texture and pores clearly visible, realistic color range from light pink to dark brown and black, irregular pigment network and internal structures clearly defined, unedited hospital dermatology research image, no artistic style, no filters, clear skin, no hairs",sd3.5,stabilityai/stable-diffusion-3.5-large,bcc,bcc,template_2,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_143.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_143_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_143_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_143_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_143_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_143_4.png']",0.46986759362418473,0.027102517518327058,0.037355667333811696,"{'total_time_seconds': 9868.222321033478, 'seconds_per_image': 548.2345733907488, 'avg_power_watts': 59.384223690153576, 'peak_power_watts': 65.62, 'total_energy_wh': 162.7824227045607, 'energy_per_image_wh': 9.04346792803115}"
"ultra photorealistic ISIC-style dermoscopic close-up photograph of a single basal cell carcinoma skin lesion on real human skin, taken with a contact polarized dermatoscope using immersion fluid, lesion occupying about one third of the frame on a light pink skin background, full lesion visible and slightly off-center, fine body hairs crossing the lesion and surrounding skin, subtle surface reflections from the dermatoscope contact plate, even soft clinical lighting with no harsh shadows, razor-sharp focus over the entire lesion, natural skin texture and pores clearly visible, realistic color range from light pink to dark brown and black, irregular pigment network and internal structures clearly defined, unedited hospital dermatology research image, no artistic style, no filters, clear skin, no hairs",sd3.5,stabilityai/stable-diffusion-3.5-large,bcc,bcc,template_2,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_144.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_144_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_144_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_144_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_144_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_144_4.png']",0.43880443693514914,0.0,0.06381757270362372,"{'total_time_seconds': 9868.222321033478, 'seconds_per_image': 548.2345733907488, 'avg_power_watts': 59.384223690153576, 'peak_power_watts': 65.62, 'total_energy_wh': 162.7824227045607, 'energy_per_image_wh': 9.04346792803115}"
"ultra photorealistic ISIC-style dermoscopic close-up photograph of a single basal cell carcinoma skin lesion on real human skin, taken with a contact polarized dermatoscope using immersion fluid, lesion occupying about one third of the frame on a light pink skin background, full lesion visible and slightly off-center, fine body hairs crossing the lesion and surrounding skin, subtle surface reflections from the dermatoscope contact plate, even soft clinical lighting with no harsh shadows, razor-sharp focus over the entire lesion, natural skin texture and pores clearly visible, realistic color range from light pink to dark brown and black, irregular pigment network and internal structures clearly defined, unedited hospital dermatology research image, no artistic style, no filters, clear skin, no hairs",sd3.5,stabilityai/stable-diffusion-3.5-large,bcc,bcc,template_2,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_145.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_145_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_145_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_145_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_145_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_145_4.png']",0.5815649700027936,0.017209272754833856,0.03587729395001708,"{'total_time_seconds': 9868.222321033478, 'seconds_per_image': 548.2345733907488, 'avg_power_watts': 59.384223690153576, 'peak_power_watts': 65.62, 'total_energy_wh': 162.7824227045607, 'energy_per_image_wh': 9.04346792803115}"
"ultra photorealistic ISIC-style dermoscopic close-up photograph of a single basal cell carcinoma skin lesion on real human skin, taken with a contact polarized dermatoscope using immersion fluid, lesion occupying about one third of the frame on a light pink skin background, full lesion visible and slightly off-center, fine body hairs crossing the lesion and surrounding skin, subtle surface reflections from the dermatoscope contact plate, even soft clinical lighting with no harsh shadows, razor-sharp focus over the entire lesion, natural skin texture and pores clearly visible, realistic color range from light pink to dark brown and black, irregular pigment network and internal structures clearly defined, unedited hospital dermatology research image, no artistic style, no filters, clear skin, no hairs",sd3.5,stabilityai/stable-diffusion-3.5-large,bcc,bcc,template_2,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_146.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_146_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_146_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_146_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_146_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_146_4.png']",0.5727061554183507,0.14379377863881707,0.014349202696517935,"{'total_time_seconds': 9868.222321033478, 'seconds_per_image': 548.2345733907488, 'avg_power_watts': 59.384223690153576, 'peak_power_watts': 65.62, 'total_energy_wh': 162.7824227045607, 'energy_per_image_wh': 9.04346792803115}"
"ultra photorealistic ISIC-style dermoscopic close-up photograph of a single basal cell carcinoma skin lesion on real human skin, taken with a contact polarized dermatoscope using immersion fluid, lesion occupying about one third of the frame on a light pink skin background, full lesion visible and slightly off-center, fine body hairs crossing the lesion and surrounding skin, subtle surface reflections from the dermatoscope contact plate, even soft clinical lighting with no harsh shadows, razor-sharp focus over the entire lesion, natural skin texture and pores clearly visible, realistic color range from light pink to dark brown and black, irregular pigment network and internal structures clearly defined, unedited hospital dermatology research image, no artistic style, no filters, clear skin, no hairs",sd3.5,stabilityai/stable-diffusion-3.5-large,bcc,bcc,template_2,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_147.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_147_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_147_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_147_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_147_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_147_4.png']",0.5100487589316842,0.20556062213284032,0.018931811291428673,"{'total_time_seconds': 9868.222321033478, 'seconds_per_image': 548.2345733907488, 'avg_power_watts': 59.384223690153576, 'peak_power_watts': 65.62, 'total_energy_wh': 162.7824227045607, 'energy_per_image_wh': 9.04346792803115}"
"ultra photorealistic ISIC-style dermoscopic close-up photograph of a single basal cell carcinoma skin lesion on real human skin, taken with a contact polarized dermatoscope using immersion fluid, lesion occupying about one third of the frame on a light pink skin background, full lesion visible and slightly off-center, fine body hairs crossing the lesion and surrounding skin, subtle surface reflections from the dermatoscope contact plate, even soft clinical lighting with no harsh shadows, razor-sharp focus over the entire lesion, natural skin texture and pores clearly visible, realistic color range from light pink to dark brown and black, irregular pigment network and internal structures clearly defined, unedited hospital dermatology research image, no artistic style, no filters, clear skin, no hairs",sd3.5,stabilityai/stable-diffusion-3.5-large,bcc,bcc,template_2,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_148.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_148_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_148_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_148_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_148_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_148_4.png']",0.5316956335851926,0.23738683156842516,0.024915829511365006,"{'total_time_seconds': 9868.222321033478, 'seconds_per_image': 548.2345733907488, 'avg_power_watts': 59.384223690153576, 'peak_power_watts': 65.62, 'total_energy_wh': 162.7824227045607, 'energy_per_image_wh': 9.04346792803115}"
"ultra photorealistic ISIC-style dermoscopic close-up photograph of a single basal cell carcinoma skin lesion on real human skin, taken with a contact polarized dermatoscope using immersion fluid, lesion occupying about one third of the frame on a light pink skin background, full lesion visible and slightly off-center, fine body hairs crossing the lesion and surrounding skin, subtle surface reflections from the dermatoscope contact plate, even soft clinical lighting with no harsh shadows, razor-sharp focus over the entire lesion, natural skin texture and pores clearly visible, realistic color range from light pink to dark brown and black, irregular pigment network and internal structures clearly defined, unedited hospital dermatology research image, no artistic style, no filters, clear skin, no hairs",sd3.5,stabilityai/stable-diffusion-3.5-large,bcc,bcc,template_2,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_149.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_149_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_149_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_149_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_149_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_149_4.png']",0.38897538576729535,0.02221182210218537,0.01512684355509834,"{'total_time_seconds': 9868.222321033478, 'seconds_per_image': 548.2345733907488, 'avg_power_watts': 59.384223690153576, 'peak_power_watts': 65.62, 'total_energy_wh': 162.7824227045607, 'energy_per_image_wh': 9.04346792803115}"
"ultra photorealistic ISIC-style dermoscopic close-up photograph of a single basal cell carcinoma skin lesion on real human skin, taken with a contact polarized dermatoscope using immersion fluid, lesion occupying about one third of the frame on a light pink skin background, full lesion visible and slightly off-center, fine body hairs crossing the lesion and surrounding skin, subtle surface reflections from the dermatoscope contact plate, even soft clinical lighting with no harsh shadows, razor-sharp focus over the entire lesion, natural skin texture and pores clearly visible, realistic color range from light pink to dark brown and black, irregular pigment network and internal structures clearly defined, unedited hospital dermatology research image, no artistic style, no filters, clear skin, no hairs",sd3.5,stabilityai/stable-diffusion-3.5-large,bcc,bcc,template_2,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_150.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_150_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_150_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_150_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_150_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_150_4.png']",0.5439139640372261,0.0241769732255749,0.02552395069938248,"{'total_time_seconds': 9868.222321033478, 'seconds_per_image': 548.2345733907488, 'avg_power_watts': 59.384223690153576, 'peak_power_watts': 65.62, 'total_energy_wh': 162.7824227045607, 'energy_per_image_wh': 9.04346792803115}"
"ultra photorealistic ISIC-style dermoscopic close-up photograph of a single basal cell carcinoma skin lesion on real human skin, taken with a contact polarized dermatoscope using immersion fluid, lesion occupying about one third of the frame on a light pink skin background, full lesion visible and slightly off-center, fine body hairs crossing the lesion and surrounding skin, subtle surface reflections from the dermatoscope contact plate, even soft clinical lighting with no harsh shadows, razor-sharp focus over the entire lesion, natural skin texture and pores clearly visible, realistic color range from light pink to dark brown and black, irregular pigment network and internal structures clearly defined, unedited hospital dermatology research image, no artistic style, no filters, clear skin, no hairs",sd3.5,stabilityai/stable-diffusion-3.5-large,bcc,bcc,template_2,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_151.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_151_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_151_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_151_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_151_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_151_4.png']",0.6955366273034249,0.24852197819366006,0.01279469385153838,"{'total_time_seconds': 9868.222321033478, 'seconds_per_image': 548.2345733907488, 'avg_power_watts': 59.384223690153576, 'peak_power_watts': 65.62, 'total_energy_wh': 162.7824227045607, 'energy_per_image_wh': 9.04346792803115}"
